,Level,Date and Time,Source,Event ID,Task Category,
769,Error,07-10-2022 21:42,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
770,Error,07-10-2022 20:48,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9WZDNCRFJ364-MICROSOFT.SKYPEAPP.
771,Error,07-10-2022 20:14,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
772,Error,07-10-2022 14:00,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.YourPhone_1.22072.207.0_x64__8wekyb3d8bbwe!App.AppX3vhsrrrr4az9vb3h5mjdzkhtshkg5v0x.mca did not register with DCOM within the required timeout.
773,Error,07-10-2022 10:38,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
774,Error,06-10-2022 11:35,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.4.0.226, time stamp: 0x62544e14
Faulting module name: CRYPT32.dll, version: 10.0.22621.382, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x1524
Faulting application start time: 0x0x1D8D6E0966F722D
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 7972d9d2-1321-4e17-9d80-11813f77bab4
Faulting package full name: 
Faulting package-relative application ID: "
775,Error,05-10-2022 16:25,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
776,Error,05-10-2022 08:34,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
777,Error,04-10-2022 14:18,Microsoft-Windows-DistributedCOM,10010,None,The server {283EDD52-69B2-473D-BEB6-2C0B4C01FD73} did not register with DCOM within the required timeout.
778,Error,04-10-2022 13:17,Application Error,1000,Application Crashing Events,"Faulting application name: PhoneExperienceHost.exe, version: 1.22072.207.0, time stamp: 0x62fff1bf
Faulting module name: KERNELBASE.dll, version: 10.0.22621.457, time stamp: 0xf9b807f0
Exception code: 0xe0434352
Fault offset: 0x000000000008faec
Faulting process id: 0x0x3880
Faulting application start time: 0x0x1D8D7C580D7AA8F
Faulting application path: C:\Program Files\WindowsApps\Microsoft.YourPhone_1.22072.207.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: e97bc530-1a50-4ffd-84c3-ee469c6c7f6b
Faulting package full name: Microsoft.YourPhone_1.22072.207.0_x64__8wekyb3d8bbwe
Faulting package-relative application ID: App"
779,Error,04-10-2022 13:17,.NET Runtime,1026,None,"Application: PhoneExperienceHost.exe
CoreCLR Version: 6.0.922.41905
.NET Version: 6.0.9
Description: The process was terminated due to an unhandled exception.
Exception Info: System.Runtime.InteropServices.COMException (0x80040154): Class not registered (0x80040154 (REGDB_E_CLASSNOTREG))
   at WinRT.ExceptionHelpers.<ThrowExceptionForHR>g__Throw|20_0(Int32 hr)
   at WinRT.ExceptionHelpers.ThrowExceptionForHR(Int32 hr)
   at ABI.Microsoft.Windows.AppLifecycle.IAppInstanceMethods.GetActivatedEventArgs(IObjectReference _obj)
   at Microsoft.Windows.AppLifecycle.AppInstance.GetActivatedEventArgs()
   at YourPhone.Program.Main(String[] args)
"
780,Error,04-10-2022 11:11,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {c18e736b-7169-423b-8cd7-49d1e240b908}"
781,Error,04-10-2022 11:10,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {c18e736b-7169-423b-8cd7-49d1e240b908}"
782,Error,04-10-2022 10:06,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
783,Error,03-10-2022 13:07,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {c18e736b-7169-423b-8cd7-49d1e240b908}"
784,Error,03-10-2022 13:05,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {c18e736b-7169-423b-8cd7-49d1e240b908}"
785,Error,03-10-2022 10:03,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
786,Error,03-10-2022 09:58,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
787,Error,03-10-2022 09:44,Application Error,1000,Application Crashing Events,"Faulting application name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Faulting module name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Exception code: 0xc0000005
Fault offset: 0x0000000000033fea
Faulting process id: 0x0xFB4
Faulting application start time: 0x0x1D8D6DE8AF70AC1
Faulting application path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Faulting module path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Report Id: 9e8e7e43-4622-46ff-bb4c-6eaa502c3c69
Faulting package full name: 
Faulting package-relative application ID: "
788,Error,03-10-2022 09:43,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
789,Error,03-10-2022 09:43,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.4.0.226, time stamp: 0x62544e14
Faulting module name: CRYPT32.dll, version: 10.0.22621.382, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x0000000000021347
Faulting process id: 0x0x1224
Faulting application start time: 0x0x1D8D616823D62F4
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: d2926ac6-c07f-420f-aa11-5d6f4346a827
Faulting package full name: 
Faulting package-relative application ID: "
790,Error,03-10-2022 09:40,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NCBCSZSJRSB-SpotifyAB.SpotifyMusic.
791,Error,03-10-2022 09:36,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
792,Error,02-10-2022 17:49,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address CA-87-32-32-63-73. Network operations on this system may be disrupted as a result.
793,Error,02-10-2022 11:14,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {395f5acc-2a15-457f-88af-1610ec639a06}"
794,Error,02-10-2022 11:00,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {395f5acc-2a15-457f-88af-1610ec639a06}"
795,Error,02-10-2022 09:51,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
796,Error,01-10-2022 22:29,Service Control Manager,7022,None,The Fusion Service service hung on starting.
797,Error,01-10-2022 22:27,Microsoft-Windows-MSDTC Client 2,4104,Cluster,Failed trying to get the state of the cluster node: .The error code returned: 0x8007085A
798,Error,01-10-2022 22:27,Service Control Manager,7030,None,"The Printer Extensions and Notifications service is marked as an interactive service.  However, the system is configured to not allow interactive services.  This service may not function properly."
799,Error,01-10-2022 22:26,Microsoft-Windows-MSDTC Client 2,4104,Cluster,Failed trying to get the state of the cluster node: .The error code returned: 0x8007085A
800,Error,01-10-2022 22:26,Microsoft-Windows-MSDTC Client 2,4104,Cluster,Failed trying to get the state of the cluster node: .The error code returned: 0x8007085A
801,Error,01-10-2022 22:26,Microsoft-Windows-MSDTC 2,4104,Cluster,Failed trying to get the state of the cluster node: .The error code returned: 0x8007085A
802,Error,01-10-2022 22:26,Microsoft-Windows-MSDTC Client 2,4104,Cluster,Failed trying to get the state of the cluster node: .The error code returned: 0x8007085A
803,Error,01-10-2022 22:24,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
